event_id,event_type,customer_id,invoice_id,created_at,payload_size_kb,idempotency_key,priority
EVT_004525,compliance.failed,CUST_0065,INV_36374,2024-05-18T04:26:19Z,164.04,143a6f76-a2aa-407e-ab6d-c28336bc7b93,high
EVT_004526,compliance.failed,CUST_0012,INV_16845,2024-03-09T22:41:05Z,362.57,24281f8a-ef1a-4aa5-b4c6-242cbccd5fcc,low
EVT_004527,compliance.failed,CUST_0045,INV_71354,2024-03-10T15:04:31Z,460.79,8cac8c14-0b3d-43f3-9ff5-c262cee30d8d,critical
EVT_004528,invoice.paid,CUST_0011,INV_64340,2024-06-15T22:02:45Z,28.42,8846ab22-7e3f-47ae-82de-3f92b7dd7607,normal
EVT_004529,invoice.validated,CUST_0054,INV_60857,2024-05-24T21:51:54Z,145.88,d5e66b23-ffc1-488a-ab25-325df3cda7ab,high
EVT_004530,invoice.paid,CUST_0016,INV_25278,2024-05-15T01:44:32Z,60.76,3964531b-ac28-4be4-aa33-07397a6077e7,critical
EVT_004531,invoice.validated,CUST_0025,INV_44183,2024-02-06T09:11:12Z,189.67,45975de7-c7cb-49ba-b3b7-3732adad0532,critical
EVT_004532,invoice.created,CUST_0078,INV_87785,2024-03-19T11:11:59Z,192.32,97e9a82e-4e74-424a-b089-3de6db5704a1,critical
EVT_004533,compliance.failed,CUST_0040,INV_60834,2024-04-18T08:40:07Z,363.99,73e7cef0-cf48-475a-b8e6-5f9f242566d8,critical
EVT_004534,compliance.submitted,CUST_0026,INV_65686,2024-01-17T13:24:30Z,250.56,7464ccf5-0dde-40ab-8e43-59c58878c034,low
EVT_004535,invoice.validated,CUST_0034,INV_60945,2024-05-17T14:24:54Z,174.62,890ecefd-f275-43ed-ae9c-e50a6a304697,low
EVT_004536,invoice.validated,CUST_0055,INV_40809,2024-02-18T15:08:00Z,68.08,2cd33b03-37af-47fd-b72e-cabdd3328834,low
EVT_004537,invoice.paid,CUST_0015,INV_36712,2024-04-04T17:34:50Z,228.23,f25b5fca-72fa-4ac0-964a-e012be9283b1,critical
EVT_004538,compliance.failed,CUST_0032,INV_95404,2024-03-31T14:56:14Z,1.83,7bfff863-f0d1-46e7-8c47-939937db3dcf,critical
EVT_004539,invoice.validated,CUST_0001,INV_32777,2024-03-22T13:37:37Z,111.98,3b03a3f9-ab66-4d06-bdcf-4974aeb88bae,normal
EVT_004540,invoice.paid,CUST_0046,INV_58983,2024-04-05T05:06:47Z,251.85,fc623769-8e6b-4468-b9c6-a4664964cce3,high
EVT_004541,invoice.rejected,CUST_0009,INV_11100,2024-01-01T08:42:05Z,267.73,b28f744d-86c4-45bc-9feb-8a2f2de07e1f,normal
EVT_004542,invoice.created,CUST_0061,INV_38573,2024-02-09T11:09:51Z,363.41,a45475fa-ce79-450d-8cac-bd480697bd5c,critical
EVT_004543,compliance.failed,CUST_0039,INV_59930,2024-06-16T22:36:07Z,239.73,1045933f-8187-4083-96ff-9bd2e0575a16,normal
EVT_004544,invoice.paid,CUST_0044,INV_20598,2024-06-11T22:16:09Z,6.68,b89db7d1-1040-4b6e-a5ea-625e1bef2fea,normal
EVT_004545,compliance.failed,CUST_0070,INV_66264,2024-01-01T15:24:23Z,150.89,8d3d5276-4848-4766-bee0-0277886e9beb,critical
EVT_004546,invoice.created,CUST_0018,INV_83686,2024-05-08T09:57:27Z,17.41,b3f41f1c-97bc-4558-8053-1d5708d5017f,low
EVT_004547,invoice.validated,CUST_0013,INV_75865,2024-05-07T08:32:06Z,38.34,45da5c6c-f6c4-486f-8330-93bf855538c0,normal
EVT_004548,invoice.paid,CUST_0051,INV_61543,2024-03-23T07:30:40Z,147.64,d2bea99f-8518-42b1-8c4c-c0c06da79b5a,critical
EVT_004549,invoice.created,CUST_0023,INV_95202,2024-04-08T11:20:32Z,464.9,e244a7c4-886b-48ac-b4a7-524cff50e955,high
EVT_004550,invoice.validated,CUST_0044,INV_36352,2024-01-02T23:23:59Z,48.88,b112ba10-3e78-4d0a-a646-ca5df7560298,high
EVT_004551,invoice.validated,CUST_0004,INV_74299,2024-06-10T16:12:39Z,414.81,a062ebba-4e6e-4ab4-a3f8-8b6a011cb377,low
EVT_004552,compliance.failed,CUST_0026,INV_42890,2024-01-31T03:45:08Z,415.05,8bf56114-fa88-48bc-a2c0-998c5878e8bb,high
EVT_004553,invoice.created,CUST_0054,INV_86290,2024-03-28T16:44:19Z,451.55,ff586add-6f66-4bc8-94dd-fc51ccf0d06a,normal
EVT_004554,invoice.paid,CUST_0007,INV_75709,2024-03-12T16:22:49Z,23.28,d74d98db-53f2-405d-b26c-ebb48bb3bbf7,critical
EVT_004555,invoice.rejected,CUST_0043,INV_91603,2024-01-30T11:15:56Z,131.27,5c84775a-4bda-4864-8794-760925eaf039,normal
EVT_004556,invoice.validated,CUST_0077,INV_76542,2024-04-08T03:00:59Z,201.24,87f71850-a232-4d92-a455-14e3958d8828,low
EVT_004557,invoice.rejected,CUST_0042,INV_86952,2024-01-24T10:59:13Z,23.87,b1547ce4-4efc-4809-88ea-90b178c043e3,normal
EVT_004558,invoice.created,CUST_0052,INV_63504,2024-05-20T22:51:26Z,43.0,8b3736d1-fb76-474e-bba7-67f6233e61bc,normal
EVT_004559,invoice.paid,CUST_0018,INV_24224,2024-05-16T12:51:43Z,404.84,80a1145f-94b8-42de-8091-734e5fc13b9b,low
EVT_004560,invoice.rejected,CUST_0017,INV_83649,2024-04-19T06:28:48Z,292.51,56fce7f4-73b8-470c-984c-c7059cc4208d,high
EVT_004561,invoice.paid,CUST_0041,INV_63645,2024-03-29T22:31:13Z,475.0,8be8145b-d65b-4d96-b26f-77c620939987,critical
EVT_004562,invoice.rejected,CUST_0044,INV_12156,2024-05-01T10:16:02Z,485.68,49c6e825-36d8-46bd-9a2f-467a37d493a9,low
EVT_004563,invoice.rejected,CUST_0048,INV_62465,2024-04-25T09:48:55Z,37.5,357ce38f-55b0-449b-9b2b-f5752043f078,high
EVT_004564,invoice.validated,CUST_0076,INV_60282,2024-05-26T22:04:52Z,188.55,03fbead3-2c28-4c64-8dab-cfffa21ced82,low
EVT_004565,invoice.paid,CUST_0020,INV_14022,2024-05-03T17:11:01Z,441.8,3c050853-b06e-4255-b6b3-79b1ee2a4038,normal
EVT_004566,compliance.failed,CUST_0053,INV_79606,2024-01-07T16:01:30Z,25.14,830f98c2-c4a5-4f0d-a259-ad6fb836ed7f,low
EVT_004567,invoice.validated,CUST_0018,INV_93084,2024-01-06T15:27:56Z,35.89,a41b3c31-c888-4c78-b422-ff419a05d5e0,normal
EVT_004568,compliance.submitted,CUST_0002,INV_90976,2024-05-27T06:10:30Z,21.92,af4a7a7d-4940-4666-a580-4ce34ce1ea5a,critical
EVT_004569,invoice.validated,CUST_0021,INV_94786,2024-01-04T09:19:57Z,22.75,cd17ec9a-6630-406d-a631-aebb888c1576,critical
EVT_004570,invoice.paid,CUST_0047,INV_10125,2024-03-22T15:47:59Z,23.54,899ef11e-44b8-41e5-9500-8f0ac8808cb9,high
EVT_004571,invoice.rejected,CUST_0052,INV_74275,2024-05-08T00:48:20Z,464.11,b3e53ec0-e567-4539-855f-5f03ccda45fc,critical
EVT_004572,invoice.created,CUST_0063,INV_51634,2024-04-02T21:06:54Z,13.77,bc4a8371-be8f-47f2-bee9-b2e6c3d406bc,low
EVT_004573,compliance.failed,CUST_0051,INV_88248,2024-02-18T18:56:42Z,191.94,b42f2193-4be9-422b-affa-f7ba17c132c7,critical
EVT_004574,compliance.submitted,CUST_0071,INV_74900,2024-05-06T22:56:24Z,86.16,fbb3483d-00dc-44a8-a726-1076cb49c379,critical
EVT_004575,invoice.created,CUST_0069,INV_31080,2024-01-25T04:16:03Z,242.62,46c82abe-666a-47a1-b384-5c28432698bc,normal
EVT_004576,invoice.paid,CUST_0055,INV_26748,2024-06-11T22:35:01Z,16.5,8d46652d-5852-45fe-96e2-aadb6bee39ee,low
EVT_004577,compliance.submitted,CUST_0073,INV_16782,2024-03-04T15:33:42Z,177.41,a58a6fab-e0cc-4a33-aba2-78d0ebe0e065,low
EVT_004578,invoice.paid,CUST_0041,INV_11703,2024-04-28T03:19:58Z,3.0,13199f57-37ee-4daf-896f-c612c973f6d7,low
EVT_004579,compliance.submitted,CUST_0058,INV_76383,2024-02-10T16:58:09Z,337.6,c660a191-a9f8-4edf-ad6a-059af25951f5,normal
EVT_004580,invoice.paid,CUST_0040,INV_47100,2024-05-21T10:53:19Z,378.61,4bcf5562-1766-49e2-8887-8bd89bb69710,low
EVT_004581,invoice.rejected,CUST_0071,INV_23714,2024-04-27T08:37:36Z,299.2,a6d2d1ce-62cb-4803-9416-e222fa28cd28,critical
EVT_004582,compliance.submitted,CUST_0064,INV_38709,2024-01-14T03:25:41Z,80.17,ed84baf8-a479-45ea-90d2-d46474d655f4,normal
EVT_004583,invoice.rejected,CUST_0070,INV_95818,2024-05-03T18:30:15Z,39.85,385ed61e-eb53-4eef-ae83-437f3c56dd24,low
EVT_004584,invoice.created,CUST_0075,INV_35731,2024-05-07T10:11:09Z,38.03,7709148a-fcf3-45af-852d-2e382796575b,high
EVT_004585,compliance.submitted,CUST_0022,INV_47052,2024-05-08T12:21:30Z,376.19,f82a1f43-2bbb-4bae-b353-7fbbee0d6122,low
EVT_004586,invoice.validated,CUST_0030,INV_42362,2024-05-27T15:24:24Z,156.46,b5c2c00f-7f20-4d71-8f4e-dfbfa3aaa9bf,critical
EVT_004587,compliance.failed,CUST_0056,INV_60756,2024-01-08T01:02:52Z,176.23,01bae48f-55e7-46b8-8078-c43287ade8f8,low
EVT_004588,invoice.rejected,CUST_0026,INV_12188,2024-05-31T16:11:17Z,134.63,d9089c4d-8f6d-48c2-8204-5f5d34346ad8,normal
EVT_004589,invoice.rejected,CUST_0069,INV_48036,2024-03-30T13:02:49Z,33.79,b82fdebe-9805-43bd-85a4-06a19a6739c9,normal
EVT_004590,invoice.validated,CUST_0053,INV_84511,2024-02-16T08:58:25Z,145.05,df6bebe9-6a46-42d9-8e1c-152820055ca7,low
EVT_004591,invoice.paid,CUST_0024,INV_41766,2024-03-15T17:25:51Z,181.62,f131c924-3bff-49af-b454-f9897d73da33,high
EVT_004592,compliance.submitted,CUST_0072,INV_52690,2024-01-16T12:06:14Z,6.74,ac47f433-349e-43ec-97f9-6b22ff3d08ee,critical
EVT_004593,invoice.created,CUST_0066,INV_54711,2024-03-21T13:51:36Z,117.36,d7b54072-a2e3-4f2c-ae20-0bd8dc116e6b,low
EVT_004594,compliance.failed,CUST_0076,INV_97148,2024-01-27T12:34:47Z,28.38,4a1c7625-c126-4931-b109-a9cd5845798e,low
EVT_004595,invoice.paid,CUST_0020,INV_51889,2024-04-13T01:04:59Z,311.55,8b87f944-b32f-4e87-bf82-25623714b7be,normal
EVT_004596,invoice.created,CUST_0031,INV_37422,2024-05-11T23:03:05Z,106.71,6156ac28-994b-4bbc-af8e-4e4aca4d6786,low
EVT_004597,compliance.failed,CUST_0077,INV_32249,2024-06-18T07:24:43Z,14.05,3f1c34f2-e74d-4ecd-822c-c59cdcc74855,critical
EVT_004598,invoice.paid,CUST_0042,INV_18407,2024-03-07T07:59:18Z,110.73,b5d9462f-59a6-40f0-adbc-b0883494ed65,critical
EVT_004599,invoice.rejected,CUST_0034,INV_22418,2024-05-15T12:58:43Z,96.38,69fe356a-70ad-417d-b65d-3651992fe414,normal
EVT_004600,compliance.failed,CUST_0046,INV_49380,2024-03-27T02:24:18Z,452.99,de1d089b-00e5-4ca0-98b1-8505592af983,normal
EVT_004601,compliance.failed,CUST_0042,INV_64953,2024-01-28T02:05:53Z,33.08,25a6c7af-ffa5-41e5-a9f6-be91addf7fcf,low
EVT_004602,invoice.created,CUST_0067,INV_23503,2024-03-11T22:25:22Z,41.13,84e2ccc4-0e46-4d11-a055-af3b12e43683,normal
EVT_004603,invoice.rejected,CUST_0070,INV_19773,2024-06-16T21:19:58Z,114.17,086be6ea-0369-492e-8874-78b445e1f778,low
EVT_004604,compliance.failed,CUST_0048,INV_64225,2024-01-12T16:56:47Z,366.0,b4cd306a-ff8b-42da-a822-b02ca373d820,normal
EVT_004605,invoice.validated,CUST_0065,INV_18875,2024-05-22T18:25:57Z,335.38,aa071f0f-f83c-4d52-bbd5-eefec43f7b3e,low
EVT_004606,invoice.paid,CUST_0023,INV_51948,2024-05-27T11:04:14Z,277.57,ccb984e1-ba2f-43c0-a393-f80f6240321a,high
EVT_004607,invoice.validated,CUST_0045,INV_41594,2024-03-14T04:07:10Z,42.85,68719f80-dfe1-46f1-9464-36c03fe4cdfd,high
EVT_004608,invoice.rejected,CUST_0080,INV_28141,2024-06-20T23:49:59Z,14.67,bfa76c0f-91cb-465c-b1c5-34563053c4e1,high
EVT_004609,invoice.paid,CUST_0044,INV_79529,2024-05-20T06:56:31Z,325.56,6340961f-c0df-470d-9636-3aa250877a42,low
EVT_004610,invoice.validated,CUST_0026,INV_45303,2024-06-05T03:22:11Z,160.85,4bc9659a-5c4b-43d9-a724-8bfcfe0318e5,low
EVT_004611,compliance.failed,CUST_0049,INV_78856,2024-01-22T09:06:39Z,250.14,aa2cd943-77b1-4f73-94b4-7264daff938e,critical
EVT_004612,compliance.failed,CUST_0075,INV_42890,2024-03-30T20:18:21Z,24.59,ff45ddde-8e3d-4845-859b-5116aa6605fb,critical
EVT_004613,compliance.failed,CUST_0004,INV_82942,2024-02-10T14:33:33Z,199.04,036b7eea-9bdf-4188-8e24-f7127aebc570,normal
EVT_004614,invoice.created,CUST_0053,INV_84815,2024-04-12T06:10:40Z,238.33,8ea2d881-1b32-4016-a107-0ed9577c375f,normal
EVT_004615,compliance.submitted,CUST_0023,INV_46768,2024-05-20T13:38:13Z,500.46,aee338f6-39b0-456a-8796-7dd44971fccb,normal
EVT_004616,compliance.failed,CUST_0018,INV_10127,2024-04-09T02:46:12Z,43.48,85a8abbb-85f8-4f9b-80e3-b70845564746,high
EVT_004617,compliance.submitted,CUST_0031,INV_42860,2024-05-13T01:16:40Z,64.22,5e4a6453-020f-4166-a864-6559ab655fea,high
EVT_004618,invoice.created,CUST_0048,INV_80668,2024-02-24T00:31:41Z,31.03,75eeca7f-fc97-4549-8cbc-850e5b02fe97,low
EVT_004619,invoice.created,CUST_0034,INV_16706,2024-05-28T16:59:31Z,44.64,380df9c8-aec7-4755-ba76-e11191f8bf0e,normal
EVT_004620,invoice.paid,CUST_0065,INV_72238,2024-01-30T06:08:18Z,10.35,45ff15c2-f695-471c-870e-c19ad47cc557,high
EVT_004621,compliance.submitted,CUST_0058,INV_59847,2024-04-22T13:00:03Z,458.44,5ffa525a-a931-41b6-87b3-87353dd50566,critical
EVT_004622,invoice.validated,CUST_0018,INV_29367,2024-01-18T22:30:54Z,169.06,575a5679-2e55-4509-b6a9-0ea4a5837ee1,normal
EVT_004623,compliance.submitted,CUST_0070,INV_51121,2024-03-20T04:24:23Z,194.06,b7b8cddf-e498-438b-b8fb-1acd0033eeda,critical
EVT_004624,compliance.failed,CUST_0007,INV_78662,2024-05-13T01:22:06Z,41.38,dd37085b-5ef0-4e76-8a28-9ac636fc9c99,normal
EVT_004625,invoice.paid,CUST_0047,INV_33211,2024-04-15T16:58:15Z,168.71,e181fa8a-21e3-4c76-8d29-11c4b31c2315,critical
EVT_004626,invoice.validated,CUST_0028,INV_20228,2024-03-17T07:11:38Z,86.61,5ad4dc45-7d57-4e7e-bece-4576e1b435f5,critical
EVT_004627,invoice.paid,CUST_0006,INV_30669,2024-01-21T00:36:37Z,37.47,f28a1614-8ad4-4b6c-9621-699c11e63442,normal
EVT_004628,invoice.paid,CUST_0027,INV_50841,2024-05-16T02:53:27Z,452.7,6af7a684-72b5-4c7a-b4c2-eb581b6076e9,critical
EVT_004629,invoice.created,CUST_0037,INV_92796,2024-04-20T20:52:52Z,274.74,99392553-c776-4943-9683-98ee24f1f592,normal
EVT_004630,invoice.created,CUST_0005,INV_18003,2024-02-14T09:59:47Z,35.95,cff65ebf-0a6d-4068-94ef-38805a5c5c28,critical
EVT_004631,invoice.validated,CUST_0056,INV_78702,2024-02-04T17:50:41Z,175.56,d097f788-1ff3-404f-bd0d-cf1dd93bc2dd,low
EVT_004632,invoice.rejected,CUST_0069,INV_69469,2024-05-03T10:23:41Z,31.15,af296e15-013f-41fa-b11b-01ba83fc73da,normal
EVT_004633,invoice.created,CUST_0074,INV_23643,2024-03-09T08:25:01Z,32.06,97e1d0cd-4c65-4ad2-b19e-6e9d7fd47d5b,low
EVT_004634,invoice.paid,CUST_0049,INV_15735,2024-05-21T23:14:23Z,168.56,8c1eb582-bbe7-4eea-932b-3244bd6b7110,low
EVT_004635,compliance.submitted,CUST_0038,INV_12305,2024-03-22T07:55:52Z,116.33,516b65c6-df97-4997-9aae-31b94c6af4d9,normal
EVT_004636,compliance.failed,CUST_0066,INV_91822,2024-06-10T00:52:14Z,6.19,852c947f-a13f-49fc-9d5f-87a6764225ea,high
EVT_004637,invoice.created,CUST_0036,INV_64580,2024-01-15T02:18:01Z,123.74,9684d4da-e0db-43e0-84cb-0c5e15e38e45,critical
EVT_004638,invoice.validated,CUST_0029,INV_19981,2024-06-13T17:41:26Z,255.44,5ac13bf2-5c81-408f-a47c-b968b371a4ea,high
EVT_004639,invoice.validated,CUST_0020,INV_78790,2024-06-23T03:54:09Z,29.04,4f2e1bee-b0b9-44b8-af22-a00e22fc8479,critical
EVT_004640,invoice.created,CUST_0010,INV_94179,2024-06-04T09:26:55Z,435.86,528b8845-5417-4272-88bb-b9fb98c9d88f,high
EVT_004641,invoice.validated,CUST_0004,INV_96667,2024-02-02T19:16:27Z,399.27,1405b7a6-371b-471f-af06-95689f4b7af9,low
EVT_004642,invoice.paid,CUST_0055,INV_22358,2024-03-25T05:17:12Z,490.19,fa851172-d3ad-4279-b8d9-252c10dda5da,normal
EVT_004643,invoice.created,CUST_0016,INV_43387,2024-04-07T00:22:45Z,311.33,bd2c9000-dd06-47e2-840b-86372e2ae70c,low
EVT_004644,compliance.submitted,CUST_0022,INV_31736,2024-04-19T07:20:08Z,15.34,9c6ef048-c0ec-48c9-b1da-9c629a4403e1,normal
EVT_004645,compliance.submitted,CUST_0065,INV_19466,2024-05-10T09:17:37Z,214.84,758e4ff2-874d-45cf-9b0d-836ef04daa14,high
EVT_004646,invoice.paid,CUST_0018,INV_61442,2024-01-22T11:43:31Z,68.03,4a055047-7d9e-4f5c-bfa1-89af7c980d23,critical
EVT_004647,invoice.created,CUST_0022,INV_52940,2024-03-05T21:19:08Z,271.13,5f67ca76-8e8b-4888-b0c1-758e6d889ac8,normal
EVT_004648,compliance.submitted,CUST_0036,INV_18304,2024-05-25T14:29:14Z,12.35,72ae6818-45f7-4860-860f-73aba9556b20,normal
EVT_004649,compliance.failed,CUST_0047,INV_32070,2024-01-09T21:34:17Z,24.83,dce38322-73c7-4ff4-9b09-e21a205a8401,normal
EVT_004650,invoice.rejected,CUST_0065,INV_16196,2024-02-24T16:53:04Z,503.55,5bcb3dcc-01a2-4d89-a1ef-199e3459c873,normal
EVT_004651,invoice.paid,CUST_0062,INV_56501,2024-05-04T17:36:27Z,13.59,cbc236de-49d7-40d5-a99b-09295a52a588,high
EVT_004652,invoice.validated,CUST_0068,INV_39460,2024-01-04T17:16:52Z,49.28,546f16bb-15bc-4963-82f1-29517ddb4417,high
EVT_004653,compliance.failed,CUST_0072,INV_42216,2024-03-20T21:33:52Z,138.62,2c262e6e-1a06-45f1-a45b-1f3d0fae9a72,low
EVT_004654,invoice.rejected,CUST_0043,INV_97958,2024-01-12T02:41:35Z,233.01,3899cf4e-f50f-4869-8681-0578a569a945,low
EVT_004655,compliance.submitted,CUST_0041,INV_26417,2024-01-23T21:32:23Z,45.65,5cfe5f31-5e7d-46f5-bf1b-5ab0654f0a39,low
EVT_004656,invoice.rejected,CUST_0062,INV_43705,2024-02-19T03:41:36Z,377.22,9d22f6d4-d11e-4643-9ffc-7a96301927f0,low
EVT_004657,invoice.paid,CUST_0061,INV_42954,2024-01-25T05:57:21Z,51.48,1e0f4036-cfb8-4aeb-b01b-56c37b27a9e6,high
EVT_004658,compliance.failed,CUST_0051,INV_76076,2024-04-12T12:04:04Z,187.3,a23fa87a-c35e-4860-a2d1-943f8b5d66a8,critical
EVT_004659,invoice.rejected,CUST_0027,INV_46455,2024-04-02T23:39:45Z,110.73,73a0befa-ea2a-439d-ad79-99f696644a77,normal
EVT_004660,invoice.paid,CUST_0029,INV_17608,2024-03-17T11:02:43Z,177.68,6ad365b3-31e6-4bdd-9484-87bb6be415a5,low
EVT_004661,compliance.submitted,CUST_0019,INV_23844,2024-01-02T07:07:52Z,27.62,640cdc83-5d47-49e7-a5bc-5962472493d8,normal
EVT_004662,invoice.validated,CUST_0046,INV_79924,2024-06-12T03:35:15Z,137.84,6a192682-f019-4520-8132-fcdd5e22f2dc,normal
EVT_004663,invoice.rejected,CUST_0075,INV_25331,2024-02-17T23:24:50Z,389.6,21d38e67-5607-41b6-a6e6-4ac624088a17,high
EVT_004664,invoice.rejected,CUST_0062,INV_27353,2024-03-26T15:56:24Z,374.92,5a4cce29-ed1b-42b3-b267-7c4dd971c4d2,low
EVT_004665,compliance.failed,CUST_0028,INV_22929,2024-05-09T09:49:57Z,110.06,b97a7c2a-c95b-46a2-bee7-1950fbc95c4b,high
EVT_004666,compliance.failed,CUST_0020,INV_82545,2024-02-20T19:15:36Z,100.75,bb8e94aa-fcf0-4c09-bfbb-3c00075bef77,normal
EVT_004667,compliance.submitted,CUST_0079,INV_40151,2024-06-10T03:54:46Z,265.27,d0e0d1b7-5465-4e9a-9ff3-54c8dc45d24d,high
EVT_004668,invoice.rejected,CUST_0031,INV_27779,2024-04-26T09:28:44Z,323.91,ff2f5821-1864-4514-83dd-cf884f3f8459,high
EVT_004669,compliance.submitted,CUST_0025,INV_83250,2024-02-05T02:46:39Z,42.0,f39d704a-d1d8-4834-9051-6fa0ca1cce93,low
EVT_004670,compliance.submitted,CUST_0011,INV_88959,2024-02-19T07:32:02Z,157.97,4cbb9f3e-1e68-4035-b293-30e6598f1513,high
EVT_004671,compliance.failed,CUST_0063,INV_95747,2024-02-09T04:00:51Z,285.94,04276f0e-3cfa-4ea4-9216-37b5928c8beb,low
EVT_004672,invoice.paid,CUST_0074,INV_79993,2024-03-21T23:24:43Z,96.5,4571fdc9-f79e-4fd8-a000-02753789d1c9,high
EVT_004673,invoice.paid,CUST_0074,INV_40541,2024-04-03T01:34:56Z,489.99,3015a863-38ab-481e-b13d-585d7f11ffe0,normal
EVT_004674,invoice.rejected,CUST_0033,INV_71622,2024-01-05T02:58:17Z,368.93,f0945f52-7620-45b6-8af7-7647d17b0741,low
EVT_004675,compliance.failed,CUST_0007,INV_12644,2024-04-10T18:11:49Z,66.43,e2255e7d-2f73-4c5c-85ed-6a4b3f217dac,critical
EVT_004676,invoice.rejected,CUST_0080,INV_38125,2024-05-04T02:32:55Z,2.55,3b0892ba-68cb-48bc-ba01-7ac108bbc145,critical
EVT_004677,invoice.created,CUST_0059,INV_98792,2024-06-04T17:00:56Z,36.23,cdd6d9bc-ff97-4602-91d0-41a85f5af7a5,critical
EVT_004678,invoice.paid,CUST_0041,INV_33729,2024-04-08T07:31:54Z,12.35,a98d5a6f-992e-40ab-9f1a-82c5bb2ba6dc,low
EVT_004679,invoice.rejected,CUST_0034,INV_67626,2024-04-14T11:23:43Z,49.84,a782d030-166a-437a-9718-fbe4f24c6ea7,normal
EVT_004680,invoice.paid,CUST_0050,INV_30947,2024-03-04T15:09:16Z,502.27,683a154b-f751-428c-9eb5-b6024e23e87e,low
EVT_004681,invoice.paid,CUST_0022,INV_83690,2024-06-13T22:56:20Z,358.77,0da9399f-ad43-4363-b88a-87336ee23bdd,normal
EVT_004682,compliance.failed,CUST_0034,INV_86349,2024-04-22T03:07:17Z,208.06,0272db9e-2b7a-4fcf-9da8-9fff7267ff2b,high
EVT_004683,compliance.failed,CUST_0013,INV_55570,2024-05-19T14:58:54Z,134.04,ab14c7f5-c089-40df-b961-1e3db772b6f4,normal
EVT_004684,invoice.validated,CUST_0060,INV_18088,2024-05-18T12:02:33Z,91.72,424d3dfd-fcb3-4dc9-87cc-8727d78c5d6f,normal
EVT_004685,invoice.rejected,CUST_0016,INV_58288,2024-04-12T20:10:19Z,28.71,4e093579-19db-4467-bc29-f6615dad77c4,critical
EVT_004686,invoice.rejected,CUST_0080,INV_43458,2024-06-11T01:33:38Z,229.79,ad06e5f3-e029-4d9c-a6fd-3eaef622927d,high
EVT_004687,invoice.created,CUST_0001,INV_45616,2024-01-01T22:16:00Z,2.77,813cd50e-0c7c-4f0f-9636-5a4894ae0b17,normal
EVT_004688,compliance.failed,CUST_0016,INV_65418,2024-01-10T21:17:11Z,338.69,473b2948-15ee-4b28-ab21-b84151cd8fd6,critical
EVT_004689,invoice.paid,CUST_0021,INV_78688,2024-04-23T11:05:33Z,375.29,6e691d78-9d49-4cf3-be9c-905d9fbf72f4,high
EVT_004690,invoice.paid,CUST_0040,INV_37018,2024-01-30T21:04:50Z,88.79,c80c593c-0256-4553-aeae-57cd3cc121dc,normal
EVT_004691,compliance.failed,CUST_0048,INV_88192,2024-01-23T07:30:26Z,328.25,08420811-37cf-4b15-84fa-982133eceb78,high
EVT_004692,compliance.failed,CUST_0036,INV_58001,2024-03-27T11:30:24Z,460.93,babbe29f-0b1d-4b00-96fd-0684a777fb50,normal
EVT_004693,invoice.created,CUST_0062,INV_17843,2024-06-25T15:54:40Z,503.86,c1a894dd-6204-46da-848a-018a9869b108,normal
EVT_004694,compliance.failed,CUST_0046,INV_87344,2024-05-05T17:50:44Z,114.52,cf5f1efe-9bf5-4604-867e-b6a7a8db26e9,low
EVT_004695,invoice.validated,CUST_0072,INV_62599,2024-03-03T21:04:33Z,1.1,e34cb0c2-b55a-47ae-9c13-bfd7e7541ee6,low
EVT_004696,invoice.validated,CUST_0033,INV_55900,2024-01-12T21:31:38Z,19.47,561ce9f0-ec8d-491b-8b02-26dc14dbb709,normal
EVT_004697,compliance.failed,CUST_0013,INV_62015,2024-03-20T10:07:08Z,42.49,5c450756-3dc9-465f-9d7f-da2032802d23,critical
EVT_004698,invoice.paid,CUST_0015,INV_85452,2024-01-31T05:50:43Z,160.25,83cbb56e-672e-466f-9ec5-14824075c854,critical
EVT_004699,invoice.rejected,CUST_0028,INV_11215,2024-05-23T22:39:29Z,292.24,75ee3fbb-daf1-4b6b-af62-063965e2b033,critical
EVT_004700,compliance.failed,CUST_0021,INV_89624,2024-04-20T13:55:18Z,265.73,3ed918e5-d8e8-4e81-b479-23c352c42192,low
EVT_004701,compliance.failed,CUST_0063,INV_63372,2024-06-25T09:40:14Z,70.32,2831c7fd-f97e-49c8-b769-6da39e87d894,low
EVT_004702,invoice.rejected,CUST_0019,INV_50895,2024-05-23T08:27:35Z,13.08,eaa90c39-8450-4378-b0a0-cc05e535809e,low
EVT_004703,invoice.rejected,CUST_0041,INV_65182,2024-04-09T02:03:15Z,14.36,e69462ca-9b50-4581-913b-427c115b9019,high
EVT_004704,invoice.paid,CUST_0050,INV_77157,2024-06-05T16:25:16Z,148.01,c5c0855e-78d7-46e3-99a9-2341faf85827,low
EVT_004705,invoice.created,CUST_0051,INV_51978,2024-05-14T16:53:53Z,35.79,4bebda38-92a4-429a-8ef1-a511ae40bdeb,critical
EVT_004706,invoice.rejected,CUST_0009,INV_13868,2024-02-16T03:06:04Z,35.38,7b589e77-bd64-40e8-86f0-4a5d1368dbb4,normal
EVT_004707,compliance.failed,CUST_0020,INV_17264,2024-06-02T23:28:32Z,156.83,68e13168-c6c1-4104-9f48-96ede94dbf71,critical
EVT_004708,compliance.failed,CUST_0042,INV_10557,2024-02-25T15:07:34Z,16.89,337d944c-f39f-4747-b095-fbf87f6f4987,low
