event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
EVT_000290,failed,payload_too_large,False,reduce_payload
EVT_001506,failed,payload_too_large,False,reduce_payload
EVT_004355,failed,customer_endpoint_down,True,replay_after_fix
EVT_002639,failed,endpoint_deleted,False,contact_customer
EVT_001096,duplicate,duplicate_event,False,investigate_idempotency
EVT_003041,recovered,customer_endpoint_down,False,none
EVT_003412,delivered,none,False,none
EVT_001948,delivered,none,False,none
EVT_000792,failed,payload_too_large,False,reduce_payload
EVT_003562,failed,endpoint_deleted,False,contact_customer
EVT_000963,recovered,invalid_signature,False,none
EVT_001224,recovered,customer_endpoint_down,False,none
EVT_002923,failed,payload_too_large,False,reduce_payload
EVT_000249,failed,endpoint_deleted,False,contact_customer
EVT_001252,expired,customer_endpoint_down,False,notify_customer
EVT_000670,failed,payload_too_large,False,reduce_payload
EVT_002908,delivered,none,False,none
EVT_002232,failed,payload_too_large,False,reduce_payload
EVT_002214,delivered,none,False,none
EVT_003509,delivered,none,False,none
EVT_004922,failed,endpoint_deleted,False,contact_customer
EVT_003124,failed,endpoint_deleted,False,contact_customer
EVT_004926,recovered,customer_endpoint_down,False,none
EVT_000862,failed,payload_too_large,False,reduce_payload
EVT_004214,failed,payload_too_large,False,reduce_payload
EVT_003841,failed,payload_too_large,False,reduce_payload
EVT_004424,failed,payload_too_large,False,reduce_payload
EVT_004094,failed,payload_too_large,False,reduce_payload
EVT_002199,delivered,none,False,none
EVT_004889,failed,payload_too_large,False,reduce_payload
EVT_000169,failed,endpoint_deleted,False,contact_customer
EVT_001910,recovered,invalid_signature,False,none
EVT_000461,failed,endpoint_deleted,False,contact_customer
EVT_002883,recovered,customer_endpoint_down,False,none
EVT_003571,delivered,none,False,none
EVT_001122,delivered,none,False,none
EVT_003532,failed,payload_too_large,False,reduce_payload
EVT_001027,failed,customer_endpoint_down,True,replay_after_fix
EVT_000124,failed,payload_too_large,False,reduce_payload
EVT_001410,recovered,rate_limited,False,none
EVT_003889,recovered,customer_endpoint_down,False,none
EVT_001323,failed,payload_too_large,False,reduce_payload
EVT_000330,failed,endpoint_deleted,False,contact_customer
EVT_002110,failed,endpoint_deleted,False,contact_customer
EVT_002957,delivered,none,False,none
EVT_002290,failed,payload_too_large,False,reduce_payload
EVT_001653,expired,customer_endpoint_down,False,notify_customer
EVT_004154,failed,payload_too_large,False,reduce_payload
EVT_002742,failed,payload_too_large,False,reduce_payload
EVT_001472,failed,payload_too_large,False,reduce_payload
EVT_000482,failed,endpoint_deleted,False,contact_customer
EVT_002200,failed,payload_too_large,False,reduce_payload
EVT_002950,failed,payload_too_large,False,reduce_payload
EVT_001041,delivered,none,False,none
EVT_004379,delivered,none,False,none
EVT_000210,failed,endpoint_deleted,False,contact_customer
EVT_000618,failed,customer_endpoint_down,True,replay_after_fix
EVT_004127,recovered,customer_endpoint_down,False,none
EVT_004267,recovered,customer_endpoint_down,False,none
EVT_001062,delivered,none,False,none
EVT_001516,failed,payload_too_large,False,reduce_payload
EVT_003982,delivered,none,False,none
EVT_004989,failed,payload_too_large,False,reduce_payload
EVT_001008,recovered,customer_endpoint_down,False,none
EVT_000541,failed,payload_too_large,False,reduce_payload
EVT_000798,recovered,customer_endpoint_down,False,none
EVT_002153,failed,endpoint_deleted,False,contact_customer
EVT_004918,recovered,invalid_signature,False,none
EVT_003375,duplicate,duplicate_event,False,investigate_idempotency
EVT_001320,recovered,malformed_response,False,none
EVT_001654,recovered,customer_endpoint_down,False,none
EVT_001131,recovered,customer_endpoint_down,False,none
EVT_003407,recovered,customer_endpoint_down,False,none
EVT_004049,failed,payload_too_large,False,reduce_payload
EVT_004981,failed,endpoint_deleted,False,contact_customer
EVT_001590,failed,malformed_response,True,replay_after_fix
EVT_003560,expired,customer_endpoint_down,False,notify_customer
EVT_003537,recovered,rate_limited,False,none
EVT_003234,failed,customer_endpoint_down,True,replay_after_fix
EVT_001763,failed,endpoint_deleted,False,contact_customer
EVT_000327,failed,payload_too_large,False,reduce_payload
EVT_003334,failed,payload_too_large,False,reduce_payload
EVT_002417,failed,payload_too_large,False,reduce_payload
EVT_002705,duplicate,duplicate_event,False,investigate_idempotency
EVT_004783,recovered,customer_endpoint_down,False,none
EVT_000529,failed,payload_too_large,False,reduce_payload
EVT_000283,failed,customer_endpoint_down,True,replay_after_fix
EVT_003722,failed,endpoint_deleted,False,contact_customer
EVT_002364,failed,customer_endpoint_down,True,replay_after_fix
EVT_003767,recovered,customer_endpoint_down,False,none
EVT_002970,failed,payload_too_large,False,reduce_payload
EVT_000856,recovered,rate_limited,False,none
EVT_002366,recovered,customer_endpoint_down,False,none
EVT_003366,recovered,customer_endpoint_down,False,none
EVT_000641,failed,payload_too_large,False,reduce_payload
EVT_003485,recovered,customer_endpoint_down,False,none
EVT_002039,failed,payload_too_large,False,reduce_payload
EVT_004872,delivered,none,False,none
EVT_000415,failed,customer_endpoint_down,True,replay_after_fix
EVT_000664,recovered,customer_endpoint_down,False,none
EVT_003851,recovered,customer_endpoint_down,False,none
EVT_003859,failed,payload_too_large,False,reduce_payload
EVT_001488,delivered,none,False,none
EVT_000524,failed,endpoint_deleted,False,contact_customer
EVT_000890,failed,customer_endpoint_down,True,replay_after_fix
EVT_004011,failed,payload_too_large,False,reduce_payload
EVT_003228,failed,customer_endpoint_down,True,replay_after_fix
EVT_000834,failed,payload_too_large,False,reduce_payload
EVT_000161,delivered,none,False,none
EVT_000297,failed,endpoint_deleted,False,contact_customer
EVT_003501,failed,endpoint_deleted,False,contact_customer
EVT_004581,failed,payload_too_large,False,reduce_payload
EVT_001728,delivered,none,False,none
EVT_000211,failed,payload_too_large,False,reduce_payload
EVT_004580,failed,payload_too_large,False,reduce_payload
EVT_003072,recovered,invalid_signature,False,none
EVT_002409,delivered,none,False,none
EVT_004864,delivered,none,False,none
EVT_004415,failed,payload_too_large,False,reduce_payload
EVT_001369,failed,payload_too_large,False,reduce_payload
EVT_001782,failed,payload_too_large,False,reduce_payload
EVT_000392,failed,payload_too_large,False,reduce_payload
EVT_004438,failed,endpoint_deleted,False,contact_customer
EVT_000371,failed,customer_endpoint_down,True,replay_after_fix
EVT_001836,failed,endpoint_deleted,False,contact_customer
EVT_000399,failed,payload_too_large,False,reduce_payload
EVT_000289,failed,customer_endpoint_down,True,replay_after_fix
EVT_004117,recovered,invalid_signature,False,none
EVT_004561,failed,payload_too_large,False,reduce_payload
EVT_003823,failed,payload_too_large,False,reduce_payload
EVT_002224,failed,malformed_response,True,replay_after_fix
EVT_001616,failed,endpoint_deleted,False,contact_customer
EVT_004446,recovered,customer_endpoint_down,False,none
EVT_004249,failed,payload_too_large,False,reduce_payload
EVT_000259,delivered,none,False,none
EVT_002258,failed,endpoint_deleted,False,contact_customer
EVT_001920,failed,endpoint_deleted,False,contact_customer
EVT_002658,failed,endpoint_deleted,False,contact_customer
EVT_003512,failed,malformed_response,True,replay_after_fix
EVT_004182,failed,payload_too_large,False,reduce_payload
EVT_003798,failed,payload_too_large,False,reduce_payload
EVT_000157,expired,customer_endpoint_down,False,notify_customer
EVT_003380,delivered,none,False,none
EVT_004834,recovered,customer_endpoint_down,False,none
EVT_004119,failed,payload_too_large,False,reduce_payload
EVT_002282,failed,payload_too_large,False,reduce_payload
EVT_003547,recovered,customer_endpoint_down,False,none
EVT_003029,failed,payload_too_large,False,reduce_payload
EVT_000158,failed,payload_too_large,False,reduce_payload
EVT_002581,failed,payload_too_large,False,reduce_payload
EVT_003480,recovered,customer_endpoint_down,False,none
EVT_002729,recovered,rate_limited,False,none
EVT_000996,delivered,none,False,none
EVT_001521,delivered,none,False,none
EVT_002880,recovered,invalid_signature,False,none
EVT_003875,delivered,none,False,none
EVT_001978,failed,endpoint_deleted,False,contact_customer
EVT_004312,failed,endpoint_deleted,False,contact_customer
EVT_002850,failed,payload_too_large,False,reduce_payload
EVT_004129,failed,endpoint_deleted,False,contact_customer
EVT_001551,recovered,rate_limited,False,none
EVT_004907,failed,payload_too_large,False,reduce_payload
EVT_002564,delivered,none,False,none
EVT_000433,duplicate,duplicate_event,False,investigate_idempotency
EVT_004363,recovered,customer_endpoint_down,False,none
EVT_000565,delivered,none,False,none
EVT_002832,failed,customer_endpoint_down,True,replay_after_fix
EVT_002219,delivered,none,False,none
EVT_000692,failed,payload_too_large,False,reduce_payload
EVT_001240,failed,endpoint_deleted,False,contact_customer
EVT_000740,failed,customer_endpoint_down,True,replay_after_fix
EVT_001869,delivered,none,False,none
EVT_002351,failed,payload_too_large,False,reduce_payload
EVT_002317,failed,endpoint_deleted,False,contact_customer
EVT_004160,expired,customer_endpoint_down,False,notify_customer
EVT_000234,failed,payload_too_large,False,reduce_payload
EVT_002131,delivered,none,False,none
EVT_003523,failed,payload_too_large,False,reduce_payload
EVT_004599,delivered,none,False,none
EVT_004168,recovered,customer_endpoint_down,False,none
EVT_001127,failed,payload_too_large,False,reduce_payload
EVT_000121,delivered,none,False,none
EVT_001593,duplicate,duplicate_event,False,investigate_idempotency
EVT_001603,recovered,invalid_signature,False,none
EVT_004529,recovered,customer_endpoint_down,False,none
EVT_004635,failed,customer_endpoint_down,True,replay_after_fix
EVT_002619,delivered,none,False,none
EVT_003944,failed,endpoint_deleted,False,contact_customer
EVT_003568,recovered,invalid_signature,False,none
EVT_003564,duplicate,duplicate_event,False,investigate_idempotency
EVT_004047,expired,customer_endpoint_down,False,notify_customer
EVT_002107,failed,payload_too_large,False,reduce_payload
EVT_003971,recovered,customer_endpoint_down,False,none
EVT_002305,failed,customer_endpoint_down,True,replay_after_fix
EVT_003220,recovered,invalid_signature,False,none
EVT_001282,recovered,customer_endpoint_down,False,none
EVT_000229,failed,endpoint_deleted,False,contact_customer
EVT_003526,failed,endpoint_deleted,False,contact_customer
EVT_004698,failed,endpoint_deleted,False,contact_customer
EVT_002098,recovered,rate_limited,False,none
EVT_003945,recovered,invalid_signature,False,none
EVT_003506,delivered,none,False,none
EVT_001819,failed,payload_too_large,False,reduce_payload
EVT_003838,recovered,rate_limited,False,none
EVT_002505,recovered,customer_endpoint_down,False,none
EVT_000451,recovered,customer_endpoint_down,False,none
EVT_002914,recovered,customer_endpoint_down,False,none
EVT_002316,failed,payload_too_large,False,reduce_payload
EVT_001938,failed,endpoint_deleted,False,contact_customer
EVT_001183,recovered,customer_endpoint_down,False,none
EVT_003458,failed,payload_too_large,False,reduce_payload
EVT_000226,failed,payload_too_large,False,reduce_payload
EVT_001993,failed,payload_too_large,False,reduce_payload
EVT_004545,recovered,rate_limited,False,none
EVT_000550,failed,payload_too_large,False,reduce_payload
EVT_003473,failed,customer_endpoint_down,True,replay_after_fix
EVT_003974,failed,payload_too_large,False,reduce_payload
EVT_001108,delivered,none,False,none
EVT_000186,failed,customer_endpoint_down,True,replay_after_fix
EVT_003879,recovered,customer_endpoint_down,False,none
EVT_003665,failed,endpoint_deleted,False,contact_customer
EVT_001838,failed,payload_too_large,False,reduce_payload
EVT_001768,delivered,none,False,none
EVT_001849,failed,endpoint_deleted,False,contact_customer
EVT_003159,recovered,customer_endpoint_down,False,none
EVT_003621,failed,payload_too_large,False,reduce_payload
EVT_002570,delivered,none,False,none
EVT_004767,recovered,rate_limited,False,none
EVT_002746,failed,endpoint_deleted,False,contact_customer
EVT_004766,duplicate,duplicate_event,False,investigate_idempotency
EVT_000012,recovered,invalid_signature,False,none
EVT_002091,failed,customer_endpoint_down,True,replay_after_fix
EVT_002702,failed,payload_too_large,False,reduce_payload
EVT_004844,failed,customer_endpoint_down,True,replay_after_fix
EVT_000077,failed,payload_too_large,False,reduce_payload
EVT_003828,failed,customer_endpoint_down,True,replay_after_fix
EVT_002135,recovered,customer_endpoint_down,False,none
EVT_001964,recovered,rate_limited,False,none
EVT_000379,failed,payload_too_large,False,reduce_payload
EVT_001627,delivered,none,False,none
EVT_003592,failed,endpoint_deleted,False,contact_customer
EVT_004196,failed,endpoint_deleted,False,contact_customer
EVT_003446,delivered,none,False,none
EVT_003528,recovered,customer_endpoint_down,False,none
EVT_003261,failed,customer_endpoint_down,True,replay_after_fix
EVT_002121,expired,customer_endpoint_down,False,notify_customer
EVT_000257,failed,customer_endpoint_down,True,replay_after_fix
EVT_004653,failed,malformed_response,True,replay_after_fix
EVT_001523,recovered,customer_endpoint_down,False,none
EVT_001248,recovered,customer_endpoint_down,False,none
EVT_004861,recovered,customer_endpoint_down,False,none
EVT_000769,failed,payload_too_large,False,reduce_payload
EVT_001918,delivered,none,False,none
EVT_000152,delivered,none,False,none
EVT_005000,recovered,customer_endpoint_down,False,none
EVT_003150,failed,payload_too_large,False,reduce_payload
EVT_000789,recovered,invalid_signature,False,none
EVT_003255,failed,endpoint_deleted,False,contact_customer
EVT_004252,failed,endpoint_deleted,False,contact_customer
EVT_004986,recovered,rate_limited,False,none
EVT_001415,delivered,none,False,none
EVT_000532,recovered,customer_endpoint_down,False,none
EVT_004578,failed,malformed_response,True,replay_after_fix
EVT_000090,failed,endpoint_deleted,False,contact_customer
EVT_000084,failed,endpoint_deleted,False,contact_customer
EVT_003042,delivered,none,False,none
EVT_004052,failed,payload_too_large,False,reduce_payload
EVT_003586,recovered,rate_limited,False,none
EVT_002093,failed,payload_too_large,False,reduce_payload
EVT_001672,failed,payload_too_large,False,reduce_payload
EVT_000620,delivered,none,False,none
EVT_001645,failed,payload_too_large,False,reduce_payload
EVT_002513,failed,payload_too_large,False,reduce_payload
EVT_004807,failed,payload_too_large,False,reduce_payload
EVT_001487,failed,endpoint_deleted,False,contact_customer
EVT_000243,recovered,customer_endpoint_down,False,none
EVT_001379,failed,payload_too_large,False,reduce_payload
EVT_004950,recovered,malformed_response,False,none
EVT_002336,delivered,none,False,none
EVT_001857,failed,payload_too_large,False,reduce_payload
EVT_000368,failed,payload_too_large,False,reduce_payload
EVT_000682,failed,payload_too_large,False,reduce_payload
EVT_004450,failed,endpoint_deleted,False,contact_customer
EVT_001039,delivered,none,False,none
EVT_004614,failed,payload_too_large,False,reduce_payload
EVT_000247,failed,endpoint_deleted,False,contact_customer
EVT_004976,failed,payload_too_large,False,reduce_payload
EVT_002872,failed,endpoint_deleted,False,contact_customer
EVT_004030,recovered,customer_endpoint_down,False,none
EVT_003362,delivered,none,False,none
EVT_002112,failed,payload_too_large,False,reduce_payload
EVT_002077,failed,customer_endpoint_down,True,replay_after_fix
EVT_001898,failed,endpoint_deleted,False,contact_customer
EVT_002087,duplicate,duplicate_event,False,investigate_idempotency
EVT_003845,failed,endpoint_deleted,False,contact_customer
EVT_002622,recovered,customer_endpoint_down,False,none
EVT_003135,failed,payload_too_large,False,reduce_payload
EVT_003867,failed,payload_too_large,False,reduce_payload
EVT_002259,failed,endpoint_deleted,False,contact_customer
EVT_001755,failed,payload_too_large,False,reduce_payload
EVT_000478,failed,endpoint_deleted,False,contact_customer
EVT_004147,recovered,rate_limited,False,none
EVT_001100,failed,payload_too_large,False,reduce_payload
EVT_004674,failed,payload_too_large,False,reduce_payload
EVT_003520,delivered,none,False,none
EVT_002944,delivered,none,False,none
EVT_003645,failed,payload_too_large,False,reduce_payload
EVT_003390,delivered,none,False,none
EVT_000838,delivered,none,False,none
EVT_002612,recovered,customer_endpoint_down,False,none
EVT_002526,failed,endpoint_deleted,False,contact_customer
EVT_003114,failed,customer_endpoint_down,True,replay_after_fix
EVT_001799,recovered,invalid_signature,False,none
EVT_003080,delivered,none,False,none
EVT_004603,recovered,invalid_signature,False,none
EVT_004708,recovered,invalid_signature,False,none
EVT_000138,failed,payload_too_large,False,reduce_payload
EVT_000661,recovered,malformed_response,False,none
EVT_002485,failed,malformed_response,True,replay_after_fix
EVT_001580,failed,endpoint_deleted,False,contact_customer
EVT_002428,delivered,none,False,none
EVT_001951,recovered,customer_endpoint_down,False,none
EVT_003912,failed,payload_too_large,False,reduce_payload
EVT_000104,failed,payload_too_large,False,reduce_payload
EVT_003557,failed,payload_too_large,False,reduce_payload
EVT_002002,recovered,customer_endpoint_down,False,none
EVT_000584,failed,endpoint_deleted,False,contact_customer
EVT_000209,failed,payload_too_large,False,reduce_payload
EVT_000129,failed,payload_too_large,False,reduce_payload
EVT_002550,failed,payload_too_large,False,reduce_payload
EVT_002730,recovered,rate_limited,False,none
EVT_002539,failed,payload_too_large,False,reduce_payload
EVT_003877,failed,payload_too_large,False,reduce_payload
EVT_001469,expired,customer_endpoint_down,False,notify_customer
EVT_001618,failed,payload_too_large,False,reduce_payload
EVT_000292,failed,payload_too_large,False,reduce_payload
EVT_004491,failed,payload_too_large,False,reduce_payload
EVT_002709,recovered,customer_endpoint_down,False,none
EVT_001043,delivered,none,False,none
EVT_001641,delivered,none,False,none
EVT_003901,failed,payload_too_large,False,reduce_payload
EVT_001012,failed,endpoint_deleted,False,contact_customer
EVT_001486,failed,payload_too_large,False,reduce_payload
EVT_002056,recovered,rate_limited,False,none
EVT_001569,failed,customer_endpoint_down,True,replay_after_fix
EVT_004430,recovered,malformed_response,False,none
EVT_002371,failed,payload_too_large,False,reduce_payload
EVT_003095,recovered,rate_limited,False,none
EVT_003811,failed,customer_endpoint_down,True,replay_after_fix
EVT_001797,recovered,customer_endpoint_down,False,none
EVT_001694,recovered,rate_limited,False,none
EVT_004764,recovered,customer_endpoint_down,False,none
EVT_004208,failed,customer_endpoint_down,True,replay_after_fix
EVT_002839,delivered,none,False,none
EVT_000847,failed,endpoint_deleted,False,contact_customer
EVT_000083,recovered,customer_endpoint_down,False,none
EVT_003844,failed,endpoint_deleted,False,contact_customer
EVT_003460,failed,endpoint_deleted,False,contact_customer
EVT_003287,failed,customer_endpoint_down,True,replay_after_fix
EVT_001726,failed,endpoint_deleted,False,contact_customer
EVT_001455,failed,payload_too_large,False,reduce_payload
EVT_003011,failed,payload_too_large,False,reduce_payload
EVT_001198,failed,payload_too_large,False,reduce_payload
EVT_000725,failed,endpoint_deleted,False,contact_customer
EVT_004638,failed,payload_too_large,False,reduce_payload
EVT_001840,recovered,customer_endpoint_down,False,none
EVT_001442,failed,customer_endpoint_down,True,replay_after_fix
EVT_002277,recovered,customer_endpoint_down,False,none
EVT_001146,failed,endpoint_deleted,False,contact_customer
EVT_004714,recovered,rate_limited,False,none
EVT_004200,failed,endpoint_deleted,False,contact_customer
EVT_001888,recovered,invalid_signature,False,none
EVT_002081,recovered,customer_endpoint_down,False,none
EVT_001781,failed,endpoint_deleted,False,contact_customer
EVT_004899,failed,payload_too_large,False,reduce_payload
EVT_004743,failed,payload_too_large,False,reduce_payload
EVT_004131,failed,payload_too_large,False,reduce_payload
EVT_003650,failed,endpoint_deleted,False,contact_customer
EVT_004177,failed,endpoint_deleted,False,contact_customer
EVT_000137,delivered,none,False,none
EVT_000005,failed,payload_too_large,False,reduce_payload
EVT_000334,delivered,none,False,none
EVT_004393,failed,payload_too_large,False,reduce_payload
EVT_003413,failed,payload_too_large,False,reduce_payload
EVT_001160,recovered,customer_endpoint_down,False,none
EVT_002136,failed,payload_too_large,False,reduce_payload
EVT_004588,failed,endpoint_deleted,False,contact_customer
EVT_001808,failed,malformed_response,True,replay_after_fix
EVT_000332,expired,customer_endpoint_down,False,notify_customer
EVT_004174,duplicate,duplicate_event,False,investigate_idempotency
EVT_002453,delivered,none,False,none
EVT_002967,delivered,none,False,none
EVT_002996,failed,endpoint_deleted,False,contact_customer
EVT_003326,duplicate,duplicate_event,False,investigate_idempotency
EVT_002881,failed,payload_too_large,False,reduce_payload
EVT_000737,recovered,customer_endpoint_down,False,none
EVT_002238,recovered,customer_endpoint_down,False,none
EVT_000975,recovered,customer_endpoint_down,False,none
EVT_003461,expired,customer_endpoint_down,False,notify_customer
EVT_003214,failed,endpoint_deleted,False,contact_customer
EVT_004360,failed,payload_too_large,False,reduce_payload
EVT_002284,failed,endpoint_deleted,False,contact_customer
EVT_003379,delivered,none,False,none
EVT_000282,failed,payload_too_large,False,reduce_payload
EVT_004107,failed,payload_too_large,False,reduce_payload
EVT_001117,recovered,invalid_signature,False,none
EVT_003669,recovered,customer_endpoint_down,False,none
EVT_003044,failed,endpoint_deleted,False,contact_customer
EVT_003109,failed,endpoint_deleted,False,contact_customer
EVT_004256,delivered,none,False,none
EVT_002719,delivered,none,False,none
EVT_004646,recovered,invalid_signature,False,none
EVT_000091,failed,payload_too_large,False,reduce_payload
EVT_000662,delivered,none,False,none
EVT_002812,failed,payload_too_large,False,reduce_payload
EVT_004091,failed,endpoint_deleted,False,contact_customer
EVT_002687,failed,malformed_response,True,replay_after_fix
EVT_000935,failed,endpoint_deleted,False,contact_customer
EVT_003939,failed,payload_too_large,False,reduce_payload
EVT_002594,recovered,customer_endpoint_down,False,none
EVT_002152,failed,endpoint_deleted,False,contact_customer
EVT_004541,failed,payload_too_large,False,reduce_payload
EVT_002410,failed,payload_too_large,False,reduce_payload
EVT_004960,failed,customer_endpoint_down,True,replay_after_fix
EVT_001427,failed,payload_too_large,False,reduce_payload
EVT_003719,failed,payload_too_large,False,reduce_payload
EVT_000400,failed,payload_too_large,False,reduce_payload
EVT_001377,recovered,invalid_signature,False,none
EVT_003980,failed,payload_too_large,False,reduce_payload
EVT_000052,failed,payload_too_large,False,reduce_payload
EVT_001119,failed,payload_too_large,False,reduce_payload
EVT_000353,delivered,none,False,none
EVT_001969,failed,endpoint_deleted,False,contact_customer
EVT_001863,recovered,customer_endpoint_down,False,none
EVT_004057,delivered,none,False,none
EVT_000674,failed,endpoint_deleted,False,contact_customer
EVT_001036,failed,payload_too_large,False,reduce_payload
EVT_001974,failed,customer_endpoint_down,True,replay_after_fix
EVT_001640,failed,endpoint_deleted,False,contact_customer
EVT_002128,failed,endpoint_deleted,False,contact_customer
EVT_000197,delivered,none,False,none
EVT_001788,failed,endpoint_deleted,False,contact_customer
EVT_001541,failed,payload_too_large,False,reduce_payload
EVT_003789,recovered,customer_endpoint_down,False,none
EVT_001353,delivered,none,False,none
EVT_001522,duplicate,duplicate_event,False,investigate_idempotency
EVT_000880,failed,endpoint_deleted,False,contact_customer
EVT_004933,recovered,customer_endpoint_down,False,none
EVT_000149,failed,payload_too_large,False,reduce_payload
EVT_001713,failed,customer_endpoint_down,True,replay_after_fix
EVT_000457,failed,endpoint_deleted,False,contact_customer
EVT_000029,failed,payload_too_large,False,reduce_payload
EVT_003559,failed,payload_too_large,False,reduce_payload
EVT_002555,failed,payload_too_large,False,reduce_payload
EVT_000464,delivered,none,False,none
EVT_000703,failed,customer_endpoint_down,True,replay_after_fix
EVT_001518,delivered,none,False,none
EVT_001025,failed,payload_too_large,False,reduce_payload
EVT_002602,delivered,none,False,none
EVT_001053,delivered,none,False,none
EVT_004997,failed,endpoint_deleted,False,contact_customer
EVT_000942,failed,endpoint_deleted,False,contact_customer
EVT_003352,delivered,none,False,none
EVT_002585,failed,customer_endpoint_down,True,replay_after_fix
EVT_001021,failed,endpoint_deleted,False,contact_customer
EVT_004074,failed,payload_too_large,False,reduce_payload
EVT_002920,failed,endpoint_deleted,False,contact_customer
EVT_004331,delivered,none,False,none
EVT_003717,recovered,customer_endpoint_down,False,none
EVT_003964,recovered,customer_endpoint_down,False,none
EVT_004305,failed,payload_too_large,False,reduce_payload
EVT_001386,failed,payload_too_large,False,reduce_payload
EVT_004317,recovered,customer_endpoint_down,False,none
EVT_004082,delivered,none,False,none
EVT_002789,duplicate,duplicate_event,False,investigate_idempotency
EVT_000828,failed,payload_too_large,False,reduce_payload
EVT_003808,failed,payload_too_large,False,reduce_payload
EVT_002099,recovered,rate_limited,False,none
EVT_002427,failed,customer_endpoint_down,True,replay_after_fix
EVT_002884,delivered,none,False,none
EVT_003335,failed,payload_too_large,False,reduce_payload
EVT_001892,delivered,none,False,none
EVT_002446,recovered,invalid_signature,False,none
EVT_001707,failed,payload_too_large,False,reduce_payload
EVT_002945,failed,payload_too_large,False,reduce_payload
EVT_002230,failed,payload_too_large,False,reduce_payload
EVT_000324,failed,customer_endpoint_down,True,replay_after_fix
EVT_002575,failed,customer_endpoint_down,True,replay_after_fix
EVT_002882,delivered,none,False,none
EVT_004510,failed,payload_too_large,False,reduce_payload
EVT_003754,delivered,none,False,none
EVT_001222,failed,payload_too_large,False,reduce_payload
EVT_000477,failed,endpoint_deleted,False,contact_customer
EVT_003928,recovered,customer_endpoint_down,False,none
EVT_002344,failed,endpoint_deleted,False,contact_customer
EVT_000520,recovered,invalid_signature,False,none
EVT_002063,failed,payload_too_large,False,reduce_payload
EVT_001162,failed,endpoint_deleted,False,contact_customer
EVT_000391,failed,payload_too_large,False,reduce_payload
EVT_004681,failed,payload_too_large,False,reduce_payload
EVT_001685,failed,payload_too_large,False,reduce_payload
EVT_000319,failed,payload_too_large,False,reduce_payload
EVT_000098,failed,malformed_response,True,replay_after_fix
EVT_001532,delivered,none,False,none
EVT_003613,failed,customer_endpoint_down,True,replay_after_fix
EVT_002693,delivered,none,False,none
EVT_002468,delivered,none,False,none
EVT_003569,failed,payload_too_large,False,reduce_payload
EVT_002362,failed,payload_too_large,False,reduce_payload
EVT_004913,delivered,none,False,none
EVT_004977,failed,customer_endpoint_down,True,replay_after_fix
EVT_000150,failed,endpoint_deleted,False,contact_customer
EVT_001598,failed,customer_endpoint_down,True,replay_after_fix
EVT_002773,failed,payload_too_large,False,reduce_payload
EVT_004372,failed,payload_too_large,False,reduce_payload
EVT_001919,failed,endpoint_deleted,False,contact_customer
EVT_001515,failed,payload_too_large,False,reduce_payload
EVT_001408,recovered,customer_endpoint_down,False,none
EVT_000950,failed,payload_too_large,False,reduce_payload
EVT_003383,failed,customer_endpoint_down,True,replay_after_fix
EVT_000394,failed,customer_endpoint_down,True,replay_after_fix
EVT_003642,failed,endpoint_deleted,False,contact_customer
EVT_001374,failed,customer_endpoint_down,True,replay_after_fix
EVT_003924,failed,payload_too_large,False,reduce_payload
EVT_003498,failed,customer_endpoint_down,True,replay_after_fix
EVT_000722,expired,customer_endpoint_down,False,notify_customer
EVT_004968,delivered,none,False,none
EVT_000879,recovered,customer_endpoint_down,False,none
EVT_001960,failed,payload_too_large,False,reduce_payload
EVT_000690,recovered,customer_endpoint_down,False,none
EVT_002666,failed,endpoint_deleted,False,contact_customer
EVT_002109,delivered,none,False,none
EVT_001691,failed,payload_too_large,False,reduce_payload
EVT_002827,failed,endpoint_deleted,False,contact_customer
EVT_004777,failed,customer_endpoint_down,True,replay_after_fix
EVT_000366,failed,payload_too_large,False,reduce_payload
EVT_003774,failed,payload_too_large,False,reduce_payload
EVT_003809,failed,endpoint_deleted,False,contact_customer
EVT_002632,delivered,none,False,none
EVT_003795,failed,malformed_response,True,replay_after_fix
EVT_000240,failed,payload_too_large,False,reduce_payload
EVT_003056,failed,payload_too_large,False,reduce_payload
EVT_001979,recovered,customer_endpoint_down,False,none
EVT_004086,recovered,invalid_signature,False,none
EVT_004339,delivered,none,False,none
EVT_002262,failed,endpoint_deleted,False,contact_customer
EVT_002765,failed,payload_too_large,False,reduce_payload
EVT_004632,recovered,customer_endpoint_down,False,none
EVT_002067,failed,payload_too_large,False,reduce_payload
EVT_001308,recovered,customer_endpoint_down,False,none
EVT_001861,failed,payload_too_large,False,reduce_payload
EVT_002080,delivered,none,False,none
EVT_000558,recovered,customer_endpoint_down,False,none
EVT_003680,recovered,customer_endpoint_down,False,none
EVT_001407,duplicate,duplicate_event,False,investigate_idempotency
EVT_001769,failed,payload_too_large,False,reduce_payload
EVT_004143,recovered,customer_endpoint_down,False,none
EVT_000581,failed,customer_endpoint_down,True,replay_after_fix
EVT_000086,failed,customer_endpoint_down,True,replay_after_fix
EVT_000191,failed,payload_too_large,False,reduce_payload
EVT_002518,failed,payload_too_large,False,reduce_payload
EVT_003377,failed,payload_too_large,False,reduce_payload
EVT_003589,failed,endpoint_deleted,False,contact_customer
EVT_000697,failed,payload_too_large,False,reduce_payload
